index,LotArea,StreetP,StreetG,UtilitiesALL,UtilitiesNSW,OQualPO,OQualFA,OQualTA,OQualGD,OQualEX,YearBuilt,TotalBsmtSF,Bathrooms,HeatingWall,HeatingOthw,HeatingGrav,HeatingGasW,HeatingGasA,HeatingFloor,CentralAir,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQualPO,KitchenQualFA,KitchenQualTA,KitchenQualGD,KitchenQualEX,Fireplaces,GarageArea,PavedDrive,PoolArea,PavedDriveP,PavedDrive1,Fence,SalePrice
521,11988,1,0,1,0,0,0,0,1,0,1957,1244,2,0,0,0,0,1,0,1,1244,3,1,0,0,1,0,0,1,336,0,0,0,1,0,150000
522,5000,1,0,1,0,0,0,0,1,0,1947,1004,2,0,0,0,0,1,0,1,1664,3,1,0,0,1,0,0,1,420,0,0,0,1,0,159000
523,40094,1,0,1,0,0,0,1,0,0,2007,3138,4,0,0,0,0,1,0,1,4676,3,1,0,0,0,0,1,1,884,0,0,0,1,0,184750
524,11787,1,0,1,0,0,0,1,0,0,1996,1379,3,0,0,0,0,1,0,1,2398,3,1,0,0,0,1,0,1,834,0,0,0,1,0,315750
525,7500,1,0,1,0,0,0,1,0,0,2005,1257,2,0,0,0,0,1,0,1,1266,3,1,0,0,0,1,0,1,453,0,0,0,1,0,176000
526,13300,1,0,1,0,0,0,0,1,0,1956,928,1,0,0,0,0,1,0,1,928,2,1,0,0,1,0,0,0,252,0,0,0,1,0,132000
527,14948,1,0,1,0,0,0,1,0,0,2008,1452,3,0,0,0,0,1,0,1,2713,3,1,0,0,0,0,1,1,858,0,0,0,1,0,446261
528,9098,1,0,1,0,0,0,0,1,0,1920,528,1,0,0,0,0,1,0,1,605,2,1,0,0,1,0,0,0,0,1,0,0,0,0,86000
529,32668,1,0,1,0,0,1,0,0,0,1957,2035,3,0,0,0,0,1,0,1,2515,4,2,0,0,1,0,0,1,484,0,0,0,1,0,200624
530,10200,1,0,1,0,0,0,1,0,0,1988,1461,2,0,0,0,0,1,0,1,1509,3,1,0,0,0,1,0,1,600,0,0,0,1,0,175000
531,6155,1,0,1,0,0,0,0,0,1,1920,611,2,0,0,0,0,1,0,1,1362,3,1,0,0,1,0,0,0,502,0,0,0,1,0,128000
532,7200,1,0,1,0,0,0,0,1,0,1955,0,1,0,0,0,0,1,0,1,827,2,1,0,0,1,0,0,1,392,0,0,0,1,0,107500
533,5000,1,0,1,0,0,1,0,0,0,1946,0,1,0,0,0,0,1,0,0,334,1,1,0,1,0,0,0,0,0,1,0,0,0,0,39300
534,9056,1,0,1,0,0,0,1,0,0,2004,707,3,0,0,0,0,1,0,1,1414,3,1,0,0,0,1,0,1,403,0,0,0,1,0,178000
535,7000,1,0,1,0,0,0,0,1,0,1910,1117,1,0,0,0,0,1,0,1,1347,3,1,0,0,1,0,0,0,0,1,0,0,0,0,107500
536,8924,1,0,1,0,0,0,1,0,0,1998,880,3,0,0,0,0,1,0,1,1724,3,1,0,0,0,1,0,0,527,0,0,0,1,0,188000
537,12735,1,0,1,0,0,0,1,0,0,1972,864,1,0,0,0,0,1,0,1,864,3,1,0,0,1,0,0,0,576,0,0,0,1,1,111250
538,11553,1,0,1,0,0,0,1,0,0,1968,1051,2,0,0,0,0,1,0,1,1159,3,1,0,0,1,0,0,1,336,0,0,0,1,0,158000
539,11423,1,0,1,0,0,0,1,0,0,2001,1581,2,0,0,0,0,1,0,1,1601,3,1,0,0,0,1,0,1,670,0,0,0,1,1,272000
540,14601,1,0,1,0,0,0,1,0,0,2006,1838,2,0,0,0,0,1,0,1,1838,2,1,0,0,0,0,1,1,765,0,0,0,1,0,315000
541,11000,1,0,1,0,0,0,1,0,0,2000,969,3,0,0,0,0,1,0,1,2285,4,1,0,0,0,1,0,1,648,0,0,0,1,0,248000
542,10140,1,0,1,0,0,0,1,0,0,1998,1650,2,0,0,0,0,1,0,1,1680,3,1,0,0,0,1,0,1,583,0,0,0,1,0,213250
543,4058,1,0,1,0,0,0,1,0,0,1998,723,1,0,0,0,0,1,0,1,767,1,1,0,0,1,0,0,0,367,0,0,0,1,0,133000
544,17104,1,0,1,0,0,0,1,0,0,2006,654,3,0,0,0,0,1,0,1,1496,3,1,0,0,0,1,0,1,426,0,0,0,1,0,179665
545,13837,1,0,1,0,0,0,1,0,0,1988,1204,3,0,0,0,0,1,0,1,2183,4,1,0,0,0,1,0,0,786,0,0,0,1,0,229000
546,8737,1,0,1,0,0,0,0,1,0,1923,1065,2,0,0,0,0,1,0,1,1635,3,1,0,0,1,0,0,1,440,0,0,0,1,0,210000
547,7244,1,0,1,0,0,0,0,1,0,1970,768,1,0,0,0,0,1,0,1,768,2,1,0,0,1,0,0,0,624,0,0,0,1,0,129500
548,8235,1,0,1,0,0,0,0,1,0,1955,825,1,0,0,0,0,1,0,1,825,2,1,0,0,1,0,0,0,720,0,0,0,1,1,125000
549,9375,1,0,1,0,0,0,1,0,0,2003,912,3,0,0,0,0,1,0,1,2094,4,1,0,0,0,1,0,1,615,0,0,0,1,0,263000
550,4043,1,0,1,0,0,0,0,1,0,1977,1069,2,0,0,0,0,1,0,1,1069,2,1,0,0,1,0,0,0,440,0,0,0,1,0,140000
551,6000,1,0,1,0,0,0,0,1,0,1957,928,1,0,0,0,0,1,0,1,928,3,1,0,0,1,0,0,0,288,0,0,0,1,0,112500
552,11146,1,0,1,0,0,0,1,0,0,2006,1709,2,0,0,0,0,1,0,1,1717,3,1,0,0,0,1,0,1,908,0,0,0,1,0,255500
553,8777,1,0,1,0,0,0,1,0,0,1949,0,2,0,0,0,0,1,0,1,1126,2,1,0,0,0,1,0,0,520,1,0,0,0,1,108000
554,10625,1,0,1,0,0,0,1,0,0,2003,998,3,0,0,0,0,1,0,1,2046,3,1,0,0,0,1,0,1,871,0,0,0,1,0,284000
555,6380,1,0,1,0,0,0,0,1,0,1922,993,1,0,0,0,0,1,0,1,1048,2,1,0,0,1,0,0,1,280,0,0,0,1,0,113000
556,14850,1,0,1,0,0,0,1,0,0,1957,1092,1,0,0,0,0,1,0,1,1092,2,1,0,0,1,0,0,1,299,0,0,0,1,1,141000
557,11040,1,0,1,0,0,0,0,1,0,1920,637,2,0,0,0,0,1,0,1,1336,3,1,0,0,1,0,0,0,570,0,0,0,1,0,108000
558,21872,1,0,1,0,0,0,1,0,0,1996,729,3,0,0,0,0,1,0,1,1446,3,1,0,0,1,0,0,1,406,0,0,0,1,0,175000
559,3196,1,0,1,0,0,0,1,0,0,2003,1374,2,0,0,0,0,1,0,1,1557,2,1,0,0,0,1,0,1,420,0,0,0,1,0,234000
560,11341,1,0,1,0,0,0,0,1,0,1957,1392,2,0,0,0,0,1,0,1,1392,3,1,0,0,1,0,0,1,528,0,0,0,1,0,121500
561,10010,1,0,1,0,0,0,1,0,0,1974,1389,1,0,0,0,0,1,0,1,1389,2,1,0,0,1,0,0,1,418,0,0,0,1,0,170000
562,13907,1,0,1,0,0,0,0,1,0,1940,996,1,0,0,0,0,1,0,1,996,3,1,0,0,1,0,0,1,0,0,0,0,1,0,108000
563,21780,1,0,1,0,0,0,0,1,0,1918,1163,2,0,0,0,0,1,0,1,1674,4,1,0,0,1,0,0,1,396,1,0,0,0,0,185000
564,13346,1,0,1,0,0,0,1,0,0,1992,1095,3,0,0,0,0,1,0,1,2295,4,1,0,0,0,1,0,1,590,0,0,0,1,0,268000
565,6858,1,0,1,0,0,0,1,0,0,1915,806,2,0,0,0,0,1,0,0,1647,4,1,0,1,0,0,0,0,216,0,0,0,1,0,128000
566,11198,1,0,1,0,0,0,1,0,0,2005,1122,3,0,0,0,0,1,0,1,2504,4,1,0,0,0,0,1,1,656,0,0,0,1,0,325000
567,10171,1,0,1,0,0,0,1,0,0,2004,1517,2,0,0,0,0,1,0,1,1535,3,1,0,0,0,1,0,0,532,0,0,0,1,0,214000
568,12327,1,0,1,0,0,0,0,0,1,1983,1496,2,0,0,0,0,1,0,1,2132,1,1,0,0,0,1,0,1,612,0,0,0,1,0,316600
569,7032,1,0,1,0,0,0,1,0,0,1979,943,1,0,0,0,0,1,0,1,943,2,1,0,0,1,0,0,1,600,0,0,0,1,0,135960
570,13101,1,0,1,0,0,0,1,0,0,1965,1728,2,0,0,0,0,1,0,1,1728,6,2,0,0,1,0,0,0,576,0,0,0,1,0,142600
571,7332,1,0,1,0,0,0,0,1,0,1959,864,1,0,0,0,0,1,0,1,864,2,1,0,0,0,1,0,0,288,0,0,0,1,0,120000
572,13159,1,0,1,0,0,0,1,0,0,2009,846,3,0,0,0,0,1,0,1,1692,3,1,0,0,0,1,0,0,650,0,0,0,1,0,224500
573,9967,1,0,1,0,0,0,1,0,0,2000,384,3,0,0,0,0,1,0,1,1430,3,1,0,0,1,0,0,1,400,0,0,0,1,0,170000
574,10500,1,0,1,0,0,0,0,1,0,1971,372,1,0,0,0,0,1,0,1,1109,3,1,0,0,1,0,0,0,288,0,0,0,1,1,139000
575,8480,1,0,1,0,0,0,1,0,0,1947,832,1,0,0,0,0,1,0,1,1216,2,1,0,0,1,0,0,0,336,0,0,0,1,0,118500
576,6292,1,0,1,0,0,0,0,1,0,1928,861,2,0,0,0,0,1,0,1,1477,3,1,0,0,1,0,0,1,216,0,0,0,1,0,145000
577,11777,1,0,1,0,0,0,0,1,0,1966,1164,1,0,0,0,0,1,0,1,1320,3,1,0,0,1,0,0,1,564,0,0,0,1,0,164500
578,3604,1,0,1,0,0,0,1,0,0,2007,689,2,0,0,0,0,1,0,1,1392,2,1,0,0,0,1,0,0,540,0,0,0,1,0,146000
579,12150,1,0,1,0,0,0,1,0,0,1954,1050,2,0,0,0,0,1,0,0,1795,4,1,0,0,1,0,0,0,352,0,0,0,1,0,131500
580,14585,1,0,1,0,0,0,0,1,0,1960,1144,1,0,0,0,0,1,0,1,1429,3,1,0,0,0,1,0,1,572,0,0,0,1,0,181900
581,12704,1,0,1,0,0,0,1,0,0,2008,2042,3,0,0,0,0,1,0,1,2042,3,1,0,0,0,0,1,1,1390,0,0,0,1,0,253293
582,11841,0,1,1,0,0,0,1,0,0,1990,816,1,0,0,0,0,1,0,1,816,3,1,0,0,1,0,0,0,0,0,0,0,1,0,118500
583,13500,1,0,1,0,0,0,0,0,1,1893,1237,4,0,0,0,0,1,0,1,2775,3,1,0,0,0,1,0,1,880,0,0,0,1,0,325000
584,6120,1,0,1,0,0,0,0,1,0,1935,884,1,0,0,0,0,1,0,1,1573,3,1,0,0,0,1,0,0,240,0,0,0,1,0,133000
585,11443,1,0,1,0,0,0,1,0,0,2005,1868,2,0,0,0,0,1,0,1,2028,2,1,0,0,0,1,0,1,880,0,0,0,1,0,369900
586,10267,1,0,1,0,0,0,0,1,0,1918,816,1,0,0,0,0,1,0,1,838,2,1,0,1,0,0,0,0,275,1,0,0,0,1,130000
587,8740,1,0,1,0,0,0,0,1,0,1982,840,1,0,0,0,0,1,0,1,860,2,1,0,0,1,0,0,0,528,0,0,0,1,0,137000
588,25095,1,0,1,0,0,0,0,0,1,1968,1437,1,0,0,0,0,1,0,1,1473,1,1,0,0,0,0,1,1,452,0,0,0,1,0,143000
589,9100,1,0,1,0,0,0,0,1,0,1930,742,1,0,0,0,0,1,0,1,935,2,1,0,0,1,0,0,0,308,0,0,1,0,0,79500
590,8320,1,0,1,0,0,0,1,0,0,2004,770,3,0,0,0,0,1,0,1,1582,3,1,0,0,0,1,0,0,520,0,0,0,1,0,185900
591,13478,1,0,1,0,0,0,1,0,0,2008,1722,3,0,0,0,0,1,0,1,2296,3,1,0,0,0,0,1,1,842,0,0,0,1,0,451950
592,6600,1,0,1,0,0,0,0,0,1,1982,816,1,0,0,0,0,1,0,1,816,2,1,0,0,1,0,0,0,816,0,0,0,1,0,138000
593,4435,1,0,1,0,0,0,1,0,0,2003,848,1,0,0,0,0,1,0,1,848,1,1,0,0,0,1,0,0,420,0,0,0,1,0,140000
594,7990,1,0,1,0,0,0,0,1,0,1975,924,1,0,0,0,0,1,0,1,924,3,1,0,0,1,0,0,0,280,0,0,0,1,1,110000
595,11302,1,0,1,0,0,0,1,0,0,2005,1814,2,0,0,0,0,1,0,1,1826,3,1,0,0,0,1,0,1,758,0,0,0,1,0,319000
596,3600,1,0,1,0,0,0,0,1,0,1910,684,1,0,0,0,0,1,0,0,1368,3,1,0,0,1,0,0,0,216,1,0,0,0,0,114504
597,3922,1,0,1,0,0,0,1,0,0,2006,1258,2,0,0,0,0,1,0,1,1402,2,1,0,0,0,1,0,1,648,0,0,0,1,0,194201
598,12984,1,0,1,0,0,0,0,1,0,1977,1430,2,0,0,0,0,1,0,1,1647,3,1,0,0,0,1,0,1,621,0,0,0,1,0,217500
599,1950,1,0,1,0,0,0,0,1,0,1980,716,3,0,0,0,0,1,0,1,1556,3,1,0,0,1,0,0,1,452,0,0,0,1,1,151000
600,10927,1,0,1,0,0,0,1,0,0,2005,1058,3,0,0,0,0,1,0,1,1904,3,1,0,0,0,0,1,1,736,0,0,0,1,0,275000
601,9000,1,0,1,0,0,0,0,1,0,1937,780,2,0,0,0,0,1,0,1,1375,3,1,0,0,0,1,0,1,544,0,0,1,0,0,141000
602,10041,1,0,1,0,0,0,1,0,0,1992,908,3,0,0,0,0,1,0,1,1915,3,1,0,0,0,1,0,1,506,0,0,0,1,0,220000
603,3182,1,0,1,0,0,0,1,0,0,2004,600,3,0,0,0,0,1,0,1,1200,2,1,0,0,0,1,0,0,480,0,0,0,1,0,151000
604,12803,1,0,1,0,0,0,1,0,0,2002,1494,2,0,0,0,0,1,0,1,1494,3,1,0,0,0,1,0,1,530,0,0,0,1,0,221000
605,13600,1,0,1,0,0,0,0,1,0,1965,768,3,0,0,0,0,1,0,1,1986,3,1,0,0,1,0,0,1,486,0,0,0,1,0,205000
606,12464,1,0,1,0,0,0,1,0,0,1996,1040,1,0,0,0,0,1,0,1,1040,3,1,0,0,0,1,0,0,576,0,0,0,1,1,152000
607,7800,1,0,1,0,0,0,0,0,1,1948,896,3,0,0,0,0,1,0,1,2008,3,1,0,0,0,0,1,0,230,0,0,0,1,0,225000
608,12168,1,0,1,0,0,0,0,1,0,1934,965,3,0,0,0,0,1,0,1,3194,4,1,0,0,1,0,0,1,380,0,0,0,1,0,359100
609,7943,1,0,1,0,0,0,1,0,0,1961,1029,1,0,0,0,0,1,0,1,1029,3,1,0,0,1,0,0,0,261,0,0,0,1,0,118500
610,11050,1,0,1,0,0,0,1,0,0,2000,1440,3,0,0,0,0,1,0,1,2153,3,1,0,0,0,0,1,1,736,0,0,0,1,0,313000
611,10395,1,0,1,0,0,0,0,1,0,1978,1032,2,0,0,0,0,1,0,1,1032,3,1,0,0,1,0,0,1,564,0,0,0,1,1,148000
612,11885,1,0,1,0,0,0,1,0,0,2001,1299,3,0,0,0,0,1,0,1,1872,3,1,0,0,0,0,1,1,531,0,0,0,1,0,261500
613,8402,1,0,1,0,0,0,1,0,0,2007,1120,1,0,0,0,0,1,0,1,1120,3,1,0,0,1,0,0,0,0,0,0,0,1,0,147000
614,1491,1,0,1,0,0,0,0,1,0,1972,630,1,0,0,0,0,1,0,1,630,1,1,0,0,1,0,0,0,0,0,0,0,1,0,75500
615,8800,1,0,1,0,0,0,0,1,0,1963,936,1,0,0,0,0,1,0,1,1054,3,1,0,0,0,1,0,0,480,0,0,0,1,1,137500
616,7861,1,0,1,0,0,0,1,0,0,2002,783,3,0,0,0,0,1,0,1,1509,3,1,0,0,0,1,0,1,393,0,0,0,1,0,183200
617,7227,1,0,1,0,0,0,0,1,0,1954,832,1,0,0,0,0,1,0,1,832,2,1,0,0,0,1,0,0,528,0,0,0,1,0,105500
618,11694,1,0,1,0,0,0,1,0,0,2007,1822,2,0,0,0,0,1,0,1,1828,3,1,0,0,0,1,0,1,774,0,0,0,1,0,314813
619,12244,1,0,1,0,0,0,1,0,0,2003,1482,3,0,0,0,0,1,0,1,2262,4,1,0,0,0,1,0,1,749,0,0,0,1,0,305000
620,8248,1,0,1,0,0,1,0,0,0,1914,864,1,0,0,0,0,1,0,0,864,2,1,0,0,1,0,0,0,0,1,0,0,0,0,67000
621,10800,1,0,1,0,0,0,0,1,0,1974,1522,3,0,0,0,0,1,0,1,2614,4,1,0,0,1,0,0,1,624,0,0,0,1,0,240000
622,7064,1,0,1,0,0,0,0,1,0,1977,980,1,0,0,0,0,1,0,1,980,3,1,0,0,1,0,0,0,484,0,0,0,1,0,135000
623,2117,1,0,1,0,0,0,1,0,0,2000,756,3,0,0,0,0,1,0,1,1512,2,1,0,0,0,1,0,1,440,0,0,0,1,0,168500
624,10400,1,0,1,0,0,0,1,0,0,1972,732,3,0,0,0,0,1,0,1,1790,4,1,0,0,1,0,0,1,484,0,0,0,1,0,165150
625,10000,1,0,1,0,0,0,0,1,0,1962,1116,2,0,0,0,0,1,0,1,1116,3,1,0,0,1,0,0,0,440,0,0,0,1,0,160000
626,12342,1,0,1,0,0,0,1,0,0,1960,978,1,0,0,0,0,1,0,1,1422,3,1,0,0,1,0,0,1,286,0,0,0,1,1,139900
627,9600,1,0,1,0,0,0,0,1,0,1955,1156,1,0,0,0,0,1,0,1,1520,3,1,0,0,1,0,0,1,364,0,0,0,1,0,153000
628,11606,1,0,1,0,0,0,1,0,0,1969,1040,3,0,0,0,0,1,0,1,2080,5,1,0,1,0,0,0,1,504,0,0,0,1,0,135000
629,9020,1,0,1,0,0,0,1,0,0,1964,1248,2,0,0,0,0,1,0,1,1350,3,1,0,0,1,0,0,0,520,0,0,0,1,1,168500
630,9000,1,0,1,0,0,0,0,1,0,1880,636,1,0,0,0,0,1,0,1,1750,3,1,0,0,0,0,1,0,240,1,0,0,0,1,124000
631,4590,1,0,1,0,0,0,1,0,0,2006,1554,2,0,0,0,0,1,0,1,1554,2,1,0,0,0,1,0,1,627,0,0,0,1,0,209500
632,11900,1,0,1,0,0,0,1,0,0,1977,1386,2,0,0,0,0,1,0,1,1411,3,1,0,0,1,0,0,1,544,0,0,0,1,0,82500
633,9250,1,0,1,0,0,0,0,1,0,1954,1056,1,0,0,0,0,1,0,1,1056,3,1,0,0,1,0,0,0,260,0,0,0,1,0,139400
634,6979,1,0,1,0,0,0,1,0,0,1980,1056,0,0,0,0,0,1,0,1,1056,0,2,0,0,1,0,0,0,576,0,0,0,1,1,144000
635,10896,1,0,1,0,0,0,0,1,0,1914,1440,2,0,0,0,0,1,0,1,3395,8,2,0,1,0,0,0,0,0,1,0,0,0,0,200000
636,6120,1,0,1,0,0,1,0,0,0,1936,264,1,0,0,1,0,0,0,0,800,1,1,0,1,0,0,0,1,0,1,0,0,0,0,60000
637,6000,1,0,1,0,0,0,1,0,0,1954,811,2,0,0,0,0,1,0,1,1387,3,2,0,0,0,1,0,0,256,0,0,0,1,0,93000
638,8777,1,0,1,0,0,0,0,1,0,1910,796,1,0,0,0,0,1,0,1,796,2,1,0,0,1,0,0,0,0,0,0,1,0,1,85000
639,3982,1,0,1,0,0,0,1,0,0,2006,1520,2,0,0,0,0,1,0,1,1567,1,1,0,0,0,0,1,1,648,0,0,0,1,0,264561
640,12677,1,0,1,0,0,0,1,0,0,2003,1518,2,0,0,0,0,1,0,1,1518,1,1,0,0,0,0,1,1,588,0,0,0,1,0,274000
641,7050,1,0,1,0,0,0,1,0,0,2001,1057,3,0,0,0,0,1,0,1,1929,3,1,0,0,0,1,0,1,650,0,0,0,1,0,226000
642,13860,1,0,1,0,0,0,0,1,0,1972,1952,3,0,0,0,0,1,0,1,2704,4,1,0,0,0,0,1,1,538,0,0,0,1,1,345000
643,10793,1,0,1,0,0,0,1,0,0,1969,780,3,0,0,0,0,1,0,1,1620,4,1,0,0,1,0,0,0,462,0,0,0,1,1,152000
644,9187,1,0,1,0,0,0,1,0,0,2009,1766,3,0,0,0,0,1,0,1,1766,2,1,0,0,0,0,1,1,478,0,0,0,1,0,370878
645,10530,1,0,1,0,0,0,1,0,0,1971,981,2,0,0,0,0,1,0,1,981,3,1,0,0,1,0,0,0,576,0,0,0,1,0,143250
646,7200,1,0,1,0,0,0,1,0,0,1950,0,1,0,0,0,0,1,0,1,1048,3,1,0,0,1,0,0,0,420,0,0,0,1,0,98300
647,10452,1,0,1,0,0,0,1,0,0,1953,1094,1,0,0,0,0,1,0,1,1094,3,1,0,0,1,0,0,1,495,0,0,0,1,0,155000
648,7700,1,0,1,0,0,0,1,0,0,1966,756,2,0,0,0,0,1,0,1,1839,4,1,0,0,1,0,0,1,442,0,0,0,1,0,155000
649,1936,1,0,1,0,0,0,0,1,0,1970,630,1,0,0,0,0,1,0,1,630,1,1,0,0,1,0,0,0,0,0,0,0,1,1,84500
650,8125,1,0,1,0,0,0,0,1,0,2007,813,3,0,0,0,0,1,0,1,1665,3,1,0,0,0,1,0,0,562,0,0,0,1,0,205950
651,9084,1,0,1,0,0,0,1,0,0,1940,755,1,0,0,0,0,1,0,1,1510,4,1,0,0,1,0,0,1,296,0,0,1,0,1,108000
652,8750,1,0,1,0,0,0,1,0,0,1996,880,3,0,0,0,0,1,0,1,1716,2,1,0,0,0,1,0,1,512,0,0,0,1,0,191000
653,10320,1,0,1,0,0,0,0,1,0,1906,756,1,0,0,0,0,1,0,1,1469,3,1,0,0,1,0,0,0,216,0,0,0,1,1,135000
654,10437,1,0,1,0,0,0,0,1,0,1995,2109,3,0,0,0,0,1,0,1,2113,2,1,0,0,0,1,0,1,839,0,0,0,1,0,350000
655,1680,1,0,1,0,0,0,1,0,0,1971,525,2,0,0,0,0,1,0,1,1092,3,1,0,0,1,0,0,0,264,0,0,0,1,0,88000
656,10007,1,0,1,0,0,0,0,1,0,1959,1053,2,0,0,0,0,1,0,1,1053,3,1,0,0,0,1,0,0,312,0,0,0,1,1,145500
657,7200,1,0,1,0,0,0,0,1,0,1931,776,2,0,0,0,0,1,0,1,1502,3,1,0,0,1,0,0,1,270,0,0,1,0,1,149000
658,17503,1,0,1,0,0,0,1,0,0,1948,912,1,0,0,0,0,1,0,1,1458,3,1,0,0,1,0,0,1,330,0,0,0,1,0,97500
659,9937,1,0,1,0,0,0,0,1,0,1964,1486,1,0,0,0,0,1,0,1,1486,3,1,0,0,1,0,0,0,480,0,0,0,1,1,167000
660,12384,1,0,1,0,0,0,0,1,0,1976,793,3,0,0,0,0,1,0,1,1935,3,1,0,0,1,0,0,1,550,0,0,0,1,0,197900
661,46589,1,0,1,0,0,0,0,1,0,1994,1629,3,0,0,0,0,1,0,1,2448,4,1,0,0,0,1,0,1,711,0,0,0,1,0,402000
662,13560,1,0,1,0,0,1,0,0,0,1968,1392,1,0,0,0,0,1,0,1,1392,2,1,0,0,1,0,0,1,576,0,0,0,1,0,110000
663,10012,1,0,1,0,0,0,1,0,0,1972,1138,2,0,0,0,0,1,0,1,1181,3,1,0,0,1,0,0,0,588,0,0,0,1,1,137500
664,20896,1,0,1,0,0,0,1,0,0,2005,2077,2,0,0,0,0,1,0,1,2097,1,1,0,0,0,0,1,1,1134,0,0,0,1,0,423000
665,11194,1,0,1,0,0,0,1,0,0,2000,1406,3,0,0,0,0,1,0,1,1936,3,1,0,0,0,1,0,1,504,0,0,0,1,0,230500
666,18450,1,0,1,0,0,0,1,0,0,1965,1021,3,0,0,0,0,1,0,1,2380,3,1,0,0,1,0,0,1,596,0,0,0,1,0,129000
667,8125,1,0,1,0,0,0,1,0,0,1994,1408,2,0,0,0,0,1,0,1,1679,3,1,0,0,0,1,0,1,575,0,0,0,1,0,193500
668,14175,1,0,1,0,0,0,0,1,0,1956,1188,2,0,0,0,0,1,0,1,1437,3,1,0,0,1,0,0,1,576,0,0,0,1,0,168000
669,11600,1,0,1,0,0,0,1,0,0,1922,700,1,0,0,0,0,1,0,1,1180,2,1,0,1,0,0,0,1,252,0,0,0,1,0,137500
670,8633,1,0,1,0,0,0,1,0,0,2005,738,3,0,0,0,0,1,0,1,1476,3,1,0,0,0,1,0,0,540,0,0,0,1,0,173500
671,6629,1,0,1,0,0,0,0,1,0,1925,672,2,0,0,0,0,1,0,0,1369,3,1,0,0,1,0,0,0,300,0,0,0,1,0,103600
672,11250,1,0,1,0,0,0,0,1,0,1977,1208,2,0,0,0,0,1,0,1,1208,3,1,0,0,1,0,0,1,546,0,0,0,1,0,165000
673,14442,1,0,1,0,0,0,0,1,0,1957,1477,2,0,0,0,0,1,0,1,1839,3,1,0,0,0,1,0,1,416,0,0,0,1,0,257500
674,9200,1,0,1,0,0,0,0,1,0,1965,1136,1,0,0,0,0,1,0,1,1136,3,1,0,0,1,0,0,1,384,0,0,0,1,0,140000
675,2289,1,0,1,0,0,0,0,1,0,1978,855,3,0,0,0,0,1,0,1,1441,3,1,0,0,1,0,0,1,440,0,0,0,1,0,148500
676,9600,1,0,1,0,0,1,0,0,0,1900,1095,2,0,0,0,1,0,0,0,1774,4,2,0,0,1,0,0,0,779,1,0,0,0,0,87000
677,9022,1,0,1,0,0,0,0,0,1,1924,768,1,0,0,0,0,1,0,1,792,2,1,0,0,0,1,0,0,240,1,0,0,0,0,109500
678,11844,1,0,1,0,0,0,1,0,0,2008,2046,3,0,0,0,0,1,0,1,2046,3,1,0,0,0,1,0,1,834,0,0,0,1,0,372500
679,9945,1,0,1,0,0,0,1,0,0,1961,988,1,0,0,0,0,1,0,1,988,3,1,0,0,1,0,0,0,572,0,0,0,1,0,128500
680,8012,1,0,1,0,0,0,1,0,0,1980,923,2,0,0,0,0,1,0,1,923,2,1,0,0,1,0,0,1,264,0,0,0,1,0,143000
681,4500,1,0,1,0,0,0,1,0,0,1932,793,1,0,0,0,0,1,0,1,1520,3,1,0,0,1,0,0,0,281,0,0,0,1,0,159434
682,2887,1,0,1,0,0,0,1,0,0,1996,1291,1,0,0,0,0,1,0,1,1291,2,1,0,0,0,1,0,1,431,0,0,0,1,0,173000
683,11248,1,0,1,0,0,0,1,0,0,2002,1626,2,0,0,0,0,1,0,1,1668,3,1,0,0,0,1,0,1,702,0,0,0,1,0,285000
684,16770,1,0,1,0,0,0,1,0,0,1998,1195,3,0,0,0,0,1,0,1,1839,4,1,0,0,1,0,0,0,486,0,0,0,1,0,221000
685,5062,1,0,1,0,0,0,1,0,0,1984,1190,2,0,0,0,0,1,0,1,2090,3,1,0,0,0,1,0,1,577,0,0,0,1,0,207500
686,10207,1,0,1,0,0,0,0,1,0,2007,874,3,0,0,0,0,1,0,1,1761,3,1,0,0,0,1,0,0,578,0,0,0,1,0,227875
687,5105,1,0,1,0,0,0,1,0,0,2004,551,3,0,0,0,0,1,0,1,1102,2,1,0,0,0,1,0,0,480,0,0,0,1,0,148800
688,8089,1,0,1,0,0,0,0,1,0,2007,1419,2,0,0,0,0,1,0,1,1419,2,1,0,0,0,1,0,1,567,0,0,0,1,0,392000
689,7577,1,0,1,0,0,0,1,0,0,2005,1362,2,0,0,0,0,1,0,1,1362,2,1,0,0,0,1,0,1,460,0,0,0,1,0,194700
690,4426,1,0,1,0,0,0,1,0,0,2004,848,1,0,0,0,0,1,0,1,848,1,1,0,0,0,1,0,1,420,0,0,0,1,0,141000
691,21535,1,0,1,0,0,0,0,1,0,1994,2444,4,0,0,0,0,1,0,1,4316,4,1,0,0,0,0,1,1,832,0,0,0,1,0,755000
692,26178,1,0,1,0,0,0,1,0,0,1989,1210,3,0,0,0,0,1,0,1,2519,4,1,0,0,0,1,0,1,628,0,0,0,1,0,335000
693,5400,1,0,1,0,0,0,0,1,0,1921,1073,1,0,0,0,0,1,0,1,1073,2,1,0,0,1,0,0,0,326,0,0,0,1,0,108480
694,6120,1,0,1,0,0,0,0,1,0,1936,927,2,0,0,0,0,1,0,1,1539,3,1,0,0,1,0,0,0,576,0,0,0,1,1,141500
695,13811,1,0,1,0,0,0,0,1,0,1987,1112,2,0,0,0,0,1,0,1,1137,2,1,0,0,0,1,0,1,551,0,0,0,1,0,176000
